,stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash,TOR
310,362,192.168.64.11,13.224.245.62,18,33918,443,0x0304,0x304,assets.getpocket.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
311,361,192.168.64.11,13.224.245.62,10,33916,443,0x0304,0x304,assets.getpocket.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
312,365,192.168.64.11,104.16.149.64,18,39724,443,0x0304,0x304,cdn.cookielaw.org,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
313,366,192.168.64.11,142.250.187.234,14,42696,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,52.0,02aa4679df284f240695da144b70c288,0
314,368,192.168.64.11,13.224.245.62,9,33930,443,0x0304,0x304,assets.getpocket.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
315,369,192.168.64.11,13.224.245.62,15,33932,443,0x0304,0x304,assets.getpocket.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
316,371,192.168.64.11,13.224.245.62,8,33936,443,0x0304,0x304,assets.getpocket.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
317,367,192.168.64.11,54.231.228.129,15,38004,443,0x0303,0x304,pocket-syndicated-publisher-logos.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
318,370,192.168.64.11,54.231.228.129,20,38010,443,0x0303,0x304,pocket-syndicated-images.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
319,372,192.168.64.11,34.120.195.249,14,43582,443,0x0304,0x304,o28549.ingest.sentry.io,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
320,375,192.168.64.11,138.199.37.227,17,33162,443,0x0304,0x304,a.omappapi.com,17.0,False,True,6.0,2.0,29.0,0x1302,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
321,376,192.168.64.11,13.224.245.99,13,39686,443,0x0304,0x304,api.omappapi.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
322,377,192.168.64.11,142.250.178.2,19,39310,443,0x0304,0x304,securepubads.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
323,378,192.168.64.11,142.250.179.238,20,55856,443,0x0304,0x304,www.google-analytics.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
324,379,192.168.64.11,142.250.178.2,12,39314,443,0x0304,0x304,securepubads.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
325,380,192.168.64.11,172.64.146.158,14,50806,443,0x0304,0x304,geolocation.onetrust.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
326,389,192.168.64.11,108.156.28.32,9,36350,443,0x0304,0x304,pocket-image-cache.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
327,388,192.168.64.11,108.156.28.32,20,36348,443,0x0304,0x304,pocket-image-cache.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
328,387,192.168.64.11,108.156.28.32,10,36346,443,0x0304,0x304,pocket-image-cache.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
329,386,192.168.64.11,108.156.28.32,10,36344,443,0x0304,0x304,pocket-image-cache.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
330,385,192.168.64.11,108.156.28.32,10,36342,443,0x0304,0x304,pocket-image-cache.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
331,381,192.168.64.11,54.231.228.129,12,38032,443,0x0303,0x304,pocket-syndicated-publisher-logos.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
332,382,192.168.64.11,54.231.228.129,14,38034,443,0x0303,0x304,pocket-syndicated-publisher-logos.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
333,383,192.168.64.11,54.231.228.129,15,38036,443,0x0303,0x304,pocket-syndicated-publisher-logos.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
334,384,192.168.64.11,54.231.228.129,12,38038,443,0x0303,0x304,pocket-syndicated-publisher-logos.s3.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4953.0,2021-12-15 00:00:00 (UTC),2022-12-03 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
335,390,192.168.64.11,52.84.93.120,16,34394,443,0x0304,0x304,www.fatherly.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
336,392,192.168.64.11,18.164.68.113,40,54772,443,0x0304,0x304,cdn2c.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
337,391,192.168.64.11,18.164.68.113,7,54770,443,0x0304,0x304,cdn2c.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
338,397,192.168.64.11,104.22.27.137,40,51398,443,0x0304,0x304,cdn2.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
339,396,192.168.64.11,104.22.27.137,7,51396,443,0x0304,0x304,cdn2.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
340,395,192.168.64.11,104.22.27.137,9,51394,443,0x0304,0x304,cdn2.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
341,394,192.168.64.11,104.22.27.137,7,51392,443,0x0304,0x304,cdn2.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
342,393,192.168.64.11,104.22.27.137,7,51390,443,0x0304,0x304,cdn2.bustle.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
343,398,192.168.64.11,151.101.62.208,8,55688,443,0x0303,0x304,imgix.bustle.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,4027.0,2022-06-07 23:32:01 (UTC),2023-07-09 23:32:00 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
344,403,192.168.64.11,142.250.187.211,21,59434,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
345,404,192.168.64.11,142.250.187.211,9,59436,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
346,402,192.168.64.11,142.250.187.211,9,59432,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
347,401,192.168.64.11,142.250.187.211,9,59430,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
348,400,192.168.64.11,142.250.187.211,9,59428,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
349,399,192.168.64.11,142.250.187.211,9,59426,443,0x0304,0x304,ev.api.bdg.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
350,405,192.168.64.11,216.137.34.176,12,54684,443,0x0304,0x304,dyv1bugovvq1g.cloudfront.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
351,410,192.168.64.11,143.204.68.56,30,52098,443,0x0304,0x304,cmp.quantcast.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
352,409,192.168.64.11,142.250.178.2,20,39374,443,0x0304,0x304,securepubads.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
353,411,192.168.64.11,108.156.28.21,16,38750,443,0x0304,0x304,sb.scorecardresearch.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
354,413,192.168.64.11,142.250.179.238,15,55926,443,0x0304,0x304,www.google-analytics.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
355,412,192.168.64.11,108.156.28.21,9,38752,443,0x0304,0x304,sb.scorecardresearch.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
356,414,192.168.64.11,13.32.171.134,18,60922,443,0x0304,0x304,c.amazon-adsystem.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
357,415,192.168.64.11,143.204.68.101,9,48006,443,0x0304,0x304,quantcast.mgr.consensu.org,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
358,416,192.168.64.11,142.250.178.2,14,39388,443,0x0304,0x304,securepubads.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
359,417,192.168.64.11,66.102.1.155,15,45614,443,0x0304,0x304,stats.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
360,418,192.168.64.11,18.164.68.85,11,36266,443,0x0304,0x304,test.cmp.quantcast.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
361,420,192.168.64.11,23.222.56.60,19,57984,443,0x0304,0x304,secure.cdn.fastclick.net,17.0,False,True,6.0,2.0,29.0,0x1302,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
362,419,192.168.64.11,91.228.74.208,18,59212,443,0x0303,0x304,secure.quantserve.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,3039.0,2021-09-22 00:00:00 (UTC),2022-09-21 23:59:59 (UTC),34.0,579ccef312d18482fc42e2b822ca2430,0
363,421,192.168.64.11,142.250.187.228,16,47944,443,0x0304,0x304,www.google.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
364,422,192.168.64.11,142.250.180.3,14,46228,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
365,423,192.168.64.11,54.192.137.98,11,44160,443,0x0304,0x304,rules.quantcount.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
366,424,192.168.64.11,3.67.149.72,9,42222,443,0x0303,0x304,audit-tcfv2.cmp.quantcast.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5508.0,2022-06-24 19:02:34 (UTC),2022-09-22 19:02:33 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
367,425,192.168.64.11,216.239.34.21,13,40388,443,0x0304,0x304,jelly.mdhv.io,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
368,426,192.168.64.11,52.36.164.126,7,41148,443,0x0303,0x304,location.services.mozilla.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2991.0,2022-01-12 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),13.0,579ccef312d18482fc42e2b822ca2430,0
369,427,192.168.64.11,199.232.57.194,10,33476,443,0x0303,0x304,confiant-integrations.global.ssl.fastly.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2849.0,2022-07-09 09:01:41 (UTC),2022-07-16 09:01:41 (UTC),44.0,579ccef312d18482fc42e2b822ca2430,0
370,428,192.168.64.11,52.85.142.29,14,50510,443,0x0304,0x304,d15kdpgjg3unno.cloudfront.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
371,430,192.168.64.11,3.239.232.212,9,40508,443,0x0303,0x304,sqs.us-east-1.amazonaws.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5003.0,2021-10-15 00:00:00 (UTC),2022-10-07 23:59:59 (UTC),19.0,579ccef312d18482fc42e2b822ca2430,0
372,431,192.168.64.11,151.101.61.52,15,51456,443,0x0303,0x304,www.theverge.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,3344.0,2022-07-09 09:06:29 (UTC),2022-07-16 09:06:29 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
373,432,192.168.64.11,142.250.179.227,15,41048,443,0x0304,0x304,www.recaptcha.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
374,441,192.168.64.11,151.101.60.124,23,39076,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-07-09 09:11:00 (UTC),2022-07-16 09:11:00 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
375,440,192.168.64.11,151.101.60.124,10,39074,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-07-09 09:11:00 (UTC),2022-07-16 09:11:00 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
376,439,192.168.64.11,151.101.60.124,10,39072,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
377,438,192.168.64.11,151.101.60.124,42,39070,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-07-09 09:11:00 (UTC),2022-07-16 09:11:00 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
378,437,192.168.64.11,151.101.60.124,10,39068,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
379,436,192.168.64.11,151.101.60.124,7,39066,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
380,435,192.168.64.11,151.101.60.124,7,39064,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
381,434,192.168.64.11,151.101.60.124,10,39062,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
382,433,192.168.64.11,151.101.60.124,10,39060,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
383,442,192.168.64.11,151.101.62.217,13,44724,443,0x0303,0x304,static.scroll.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,4008.0,2022-06-26 23:44:06 (UTC),2022-09-24 23:44:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
384,443,192.168.64.11,142.250.200.35,17,52688,443,0x0304,0x304,www.gstatic.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
385,444,192.168.64.11,142.250.179.227,29,41072,443,0x0304,0x304,fonts.gstatic.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
386,445,192.168.64.11,142.250.179.227,8,41074,443,0x0304,0x304,fonts.gstatic.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
387,446,192.168.64.11,142.250.179.227,8,41076,443,0x0304,0x304,fonts.gstatic.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
388,447,192.168.64.11,108.138.232.42,87,49062,443,0x0304,0x304,www.amazon.co.uk,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
389,452,192.168.64.11,108.156.36.216,246,38756,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
390,448,192.168.64.11,108.156.36.216,10,38748,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
391,449,192.168.64.11,108.156.36.216,10,38750,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
392,451,192.168.64.11,108.156.36.216,10,38754,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
393,450,192.168.64.11,108.156.36.216,10,38752,443,0x0304,0x304,images-eu.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
394,453,192.168.64.11,52.16.43.253,121,54220,443,0x0303,0x304,fls-eu.amazon.co.uk,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5182.0,2022-04-20 00:00:00 (UTC),2023-04-11 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
395,454,192.168.64.11,108.156.36.216,9,38760,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
396,455,192.168.64.11,108.156.36.216,10,38762,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
397,456,192.168.64.11,108.156.36.216,9,38764,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
398,458,192.168.64.11,108.156.36.216,9,38768,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
399,457,192.168.64.11,108.156.36.216,10,38766,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
400,459,192.168.64.11,108.156.36.216,10,38770,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
401,461,192.168.64.11,52.95.121.195,13,53480,443,0x0303,0x304,aax-eu.amazon.co.uk,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5188.0,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
402,460,192.168.64.11,52.95.121.195,14,53478,443,0x0303,0x304,aax-eu.amazon.co.uk,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5188.0,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
403,462,192.168.64.11,52.95.118.208,7,37360,443,0x0303,0x304,completion.amazon.co.uk,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5245.0,2022-05-09 00:00:00 (UTC),2023-05-04 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
404,463,192.168.64.11,52.94.223.37,9,59884,443,0x0303,0x304,aax-eu.amazon-adsystem.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5273.0,2022-06-23 00:00:00 (UTC),2023-06-22 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
405,464,192.168.64.11,52.94.218.5,8,48146,443,0x0303,0x304,unagi-eu.amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5296.0,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
406,465,192.168.64.11,52.94.218.5,22,48148,443,0x0303,0x304,unagi.amazon.co.uk,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5296.0,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
407,466,192.168.64.11,151.101.61.52,16,51526,443,0x0303,0x304,www.vox.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2800.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
408,467,192.168.64.11,151.101.60.124,10,39128,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
409,468,192.168.64.11,151.101.60.124,17,39130,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-07-09 09:11:00 (UTC),2022-07-16 09:11:00 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
410,469,192.168.64.11,151.101.60.124,10,39132,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
411,470,192.168.64.11,151.101.60.124,10,39134,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
412,471,192.168.64.11,151.101.60.124,10,39136,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
413,472,192.168.64.11,151.101.60.124,10,39138,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
414,473,192.168.64.11,151.101.60.124,15,39140,443,0x0303,0x304,cdn.vox-cdn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2809.0,2022-04-13 19:42:06 (UTC),2023-05-15 19:42:05 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
